%CPU,%MEM,PSR,TIME,PID,CMD
0.0,0.0,3,3210,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.0,5.3,7,3210,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.9,5.3,6,3210,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,3,3215,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.0,5.3,7,3215,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.0,5.3,6,3215,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,6,3220,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.8,5.3,6,3220,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.8,5.3,7,3220,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,6,3225,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
17.8,5.3,7,3225,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
17.8,5.3,6,3225,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3230,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
